appId,year_bucket,minInstalls_bucket
ru.vse42.bus.transport,[2011-2015],[Install between 50001 or 100000]
hu.police.orfk.rutin,[2011-2015],[Install between 50001 or 100000]
br.com.m2m.meuonibus.transrequinte,[2011-2015],[Install between 50001 or 100000]
com.essetel.clientapp.busan,[2011-2015],[Install between 50001 or 100000]
com.ganada.silsiganmetro,[2011-2015],[Install between 50001 or 100000]
br.com.ampliato.devel.brasil_fretes.mobile.chrome,[2011-2015],[Install between 50001 or 100000]
br.com.mmcafe.roadcardapp,[2011-2015],[Install between 50001 or 100000]
com.oneway.driver,[2011-2015],[Install between 50001 or 100000]
com.nuvomarketing.trensuburbano,[2011-2015],[Install between 50001 or 100000]
br.com.mobsid.linhasrp,[2011-2015],[Install between 50001 or 100000]
ru.taximaster.tmtaxicaller.id2102,[2011-2015],[Install between 50001 or 100000]
com.secom.trashpass,[2011-2015],[Install between 50001 or 100000]
tw.org.CCHAPP,[2011-2015],[Install between 50001 or 100000]
com.monks.praxis_app.activitys,[2011-2015],[Install between 50001 or 100000]
com.thieme.icare,[2011-2015],[Install between 50001 or 100000]
dk.cgm.MitHelbred,[2011-2015],[Install between 50001 or 100000]
it.lispa.siss.gp.salutile,[2011-2015],[Install between 50001 or 100000]
mm.app.formulazioni,[2011-2015],[Install between 50001 or 100000]
de.pharmatechnik.meineapotheke,[2011-2015],[Install between 50001 or 100000]
com.monks.praxis_app.kin,[2011-2015],[Install between 50001 or 100000]
de.thieme.prometheus.LernKarten,[2011-2015],[Install between 50001 or 100000]
jp.summervacation.shiftkaigo,[2011-2015],[Install between 50001 or 100000]
de.embryotox,[2011-2015],[Install between 50001 or 100000]
jp.co.pal_system.babyFood,[2011-2015],[Install between 50001 or 100000]
jp.summervacation.shiftna,[2011-2015],[Install between 50001 or 100000]
be.nexuzhealth.mobile.mynexuz,[2011-2015],[Install between 50001 or 100000]
com.m2br.assim,[2011-2015],[Install between 50001 or 100000]
kr.co.firstdis.SmartDUR,[2011-2015],[Install between 50001 or 100000]
com.humanasaude,[2011-2015],[Install between 50001 or 100000]
com.doctor247.patient,[2011-2015],[Install between 50001 or 100000]
com.abletech.aedlocations,[2011-2015],[Install between 50001 or 100000]
br.com.insix.aquitemremedio,[2011-2015],[Install between 50001 or 100000]
com.studioskazka.songs,[2011-2015],[Install between 50001 or 100000]
jp.syncpower.karaoke,[2011-2015],[Install between 50001 or 100000]
jp.co.sonymusic.artist.kananishino,[2011-2015],[Install between 50001 or 100000]
com.juke.music,[2011-2015],[Install between 50001 or 100000]
jp.recochoku.android.melody,[2011-2015],[Install between 50001 or 100000]
fr.android.musicme,[2011-2015],[Install between 50001 or 100000]
com.udang.design.lirikoffline,[2011-2015],[Install between 50001 or 100000]
com.dmholdings.DenonHiFiRemote,[2011-2015],[Install between 50001 or 100000]
jp.livefans.player,[2011-2015],[Install between 50001 or 100000]
jp.recochoku.android.storerbt,[2011-2015],[Install between 50001 or 100000]
uk.co.freeradio,[2011-2015],[Install between 50001 or 100000]
com.bauermedia.kerrangradio,[2011-2015],[Install between 50001 or 100000]
jp.co.xing.joysoundkashi,[2011-2015],[Install between 50001 or 100000]
com.bauermedia.coolfm,[2011-2015],[Install between 50001 or 100000]
com.bauermedia.clyde1,[2011-2015],[Install between 50001 or 100000]
com.medion.lifestream2,[2011-2015],[Install between 50001 or 100000]
de.o2.android.app.music,[2011-2015],[Install between 50001 or 100000]
nl.livep2000.simpel,[2011-2015],[Install between 50001 or 100000]
jp.co.cyberagent.monaco,[2011-2015],[Install between 50001 or 100000]
ru.mobifactor.aifnews,[2011-2015],[Install between 50001 or 100000]
com.pagesuite.droid.waitrose,[2011-2015],[Install between 50001 or 100000]
com.jp.donuts.howcollection,[2011-2015],[Install between 50001 or 100000]
jp.co.mbc.mbcappli,[2011-2015],[Install between 50001 or 100000]
co.th.khaosod,[2011-2015],[Install between 50001 or 100000]
br.zed.oirevistas,[2011-2015],[Install between 50001 or 100000]
com.moms.lullaby,[2011-2015],[Install between 50001 or 100000]
com.moms.vaccination,[2011-2015],[Install between 50001 or 100000]
com.moms.dday,[2011-2015],[Install between 50001 or 100000]
com.boingtv.cartoonitocheidea,[2011-2015],[Install between 50001 or 100000]
br.com.bmmobile.meubebe,[2011-2015],[Install between 50001 or 100000]
org.artsplanet.android.kumamonbattery,[2011-2015],[Install between 50001 or 100000]
jp.co.sharp.android.dlfont.TA_takemaru,[2011-2015],[Install between 50001 or 100000]
org.artsplanet.android.kumamonmemo,[2011-2015],[Install between 50001 or 100000]
jp.co.sharp.android.dlfont.TA_POPsuzuki,[2011-2015],[Install between 50001 or 100000]
jp.co.sharp.android.dlfont.TA_yuka,[2011-2015],[Install between 50001 or 100000]
org.artsplanet.android.kumamonlwp,[2011-2015],[Install between 50001 or 100000]
sharp.jp.android.tukiyo,[2011-2015],[Install between 50001 or 100000]
jp.co.sharp.android.dlfont.TA_takehirogari,[2011-2015],[Install between 50001 or 100000]
jp.co.sharp.android.dlfont.TA_takemiyabi,[2011-2015],[Install between 50001 or 100000]
jp.co.sharp.livewallpaper02,[2011-2015],[Install between 50001 or 100000]
jp.co.sharp.android.dlfont.TA_koigokoro,[2011-2015],[Install between 50001 or 100000]
sharp.jp.android.MOSHINEKO_NIWA,[2011-2015],[Install between 50001 or 100000]
sharp.jp.android.Snow_in_the_city,[2011-2015],[Install between 50001 or 100000]
jp.co.sharp.android.dlfont.TA_squareD,[2011-2015],[Install between 50001 or 100000]
sharp.jp.android.Snowy_Globe,[2011-2015],[Install between 50001 or 100000]
sharp.jp.android.Xmas_Light_Up,[2011-2015],[Install between 50001 or 100000]
de.worldiety.cewe.postcard,[2011-2015],[Install between 50001 or 100000]
jp.co.asbe_z.ap.ShirokumaPrint,[2011-2015],[Install between 50001 or 100000]
jp.co.MitsubishiElectric.VCP01,[2011-2015],[Install between 50001 or 100000]
jp.co.fujifilm.nengastdffretailer,[2011-2015],[Install between 50001 or 100000]
de.dm.einklickbuch,[2011-2015],[Install between 50001 or 100000]
de.tfix,[2011-2015],[Install between 50001 or 100000]
com.ahamove.supplier,[2011-2015],[Install between 50001 or 100000]
info.afvalkalender.cal.ui,[2011-2015],[Install between 50001 or 100000]
de.einsundeins.dokumente,[2011-2015],[Install between 50001 or 100000]
com.stihl.app,[2011-2015],[Install between 50001 or 100000]
edenred.mx.tc.gestores,[2011-2015],[Install between 50001 or 100000]
com.Barogo.BarogoWk,[2011-2015],[Install between 50001 or 100000]
br.com.justicafacil.app,[2011-2015],[Install between 50001 or 100000]
hr.aplicentar.tportal.taplikacije,[2011-2015],[Install between 50001 or 100000]
com.playdelivery.deliveryboy,[2011-2015],[Install between 50001 or 100000]
com.ichangemycity.publiceye,[2011-2015],[Install between 50001 or 100000]
com.gtapp.calendar2016,[2011-2015],[Install between 50001 or 100000]
kr.iotion.checkerlauncher,[2011-2015],[Install between 50001 or 100000]
com.novaventa.produccion.mamaempresaria,[2011-2015],[Install between 50001 or 100000]
com.asianpaints.myawaaz,[2011-2015],[Install between 50001 or 100000]
com.moben.buckshee,[2011-2015],[Install between 50001 or 100000]
com.mms.curriculum.vitae.europeu.cvfree,[2011-2015],[Install between 50001 or 100000]
com.rivadavia.Asegurados,[2011-2015],[Install between 50001 or 100000]
com.nosrezo.appnosrezo2,[2011-2015],[Install between 50001 or 100000]
com.safcom_speedy_shortcuts,[2011-2015],[Install between 50001 or 100000]
ru.hh.calendar,[2011-2015],[Install between 50001 or 100000]
za.co.syntell.payCity2,[2011-2015],[Install between 50001 or 100000]
com.diary.my.mybritishcoins,[2011-2015],[Install between 50001 or 100000]
ru.remontnik.app,[2011-2015],[Install between 50001 or 100000]
solidappservice.cm.com.presenteapp,[2011-2015],[Install between 50001 or 100000]
com.supervalu.android.cub,[2011-2015],[Install between 50001 or 100000]
com.trunkclub.member,[2011-2015],[Install between 50001 or 100000]
com.dfs.fidelity_card,[2011-2015],[Install between 50001 or 100000]
ru.championnet.app,[2011-2015],[Install between 50001 or 100000]
de.simplydelivery.burgerme,[2011-2015],[Install between 50001 or 100000]
ru.appteka.ecco,[2011-2015],[Install between 50001 or 100000]
com.blackgrana.V,[2011-2015],[Install between 50001 or 100000]
com.tclogiciel.zenmall,[2011-2015],[Install between 50001 or 100000]
it.ticketclub.ticketapp,[2011-2015],[Install between 50001 or 100000]
jp.ipoca.nearly,[2011-2015],[Install between 50001 or 100000]
by.yvesrocher.yrappandroid,[2011-2015],[Install between 50001 or 100000]
se.mat.matse,[2011-2015],[Install between 50001 or 100000]
com.ovdal.onskeskyen,[2011-2015],[Install between 50001 or 100000]
ru.sp2all.mobile,[2011-2015],[Install between 50001 or 100000]
jp.xaas.m5561735,[2011-2015],[Install between 50001 or 100000]
de.pappermint.business.onetwothreetv,[2011-2015],[Install between 50001 or 100000]
jp.co.dospara.djm.sp2,[2011-2015],[Install between 50001 or 100000]
pl.promo.gazetki.app,[2011-2015],[Install between 50001 or 100000]
eu.ikea.family,[2011-2015],[Install between 50001 or 100000]
com.offerum.offerum_mobile,[2011-2015],[Install between 50001 or 100000]
de.mytime,[2011-2015],[Install between 50001 or 100000]
jp.qvc,[2011-2015],[Install between 50001 or 100000]
com.appsrise.sodexo.card,[2011-2015],[Install between 50001 or 100000]
de.parfumdreams,[2011-2015],[Install between 50001 or 100000]
kr.co.dmart,[2011-2015],[Install between 50001 or 100000]
com.arcadia.dp,[2011-2015],[Install between 50001 or 100000]
dk.forbrugsforeningen.android.main,[2011-2015],[Install between 50001 or 100000]
com.emscnc.wbadlovelyshoes,[2011-2015],[Install between 50001 or 100000]
com.mutnam.byapps,[2011-2015],[Install between 50001 or 100000]
com.y,[2011-2015],[Install between 50001 or 100000]
de.ecube.berner.bmobile,[2011-2015],[Install between 50001 or 100000]
com.reshopper.reshopper,[2011-2015],[Install between 50001 or 100000]
jp.bc_pay.mobile_regi.android,[2011-2015],[Install between 50001 or 100000]
com.kirezci.aktuelurunler,[2011-2015],[Install between 50001 or 100000]
kr.co.fashionplusApp.m,[2011-2015],[Install between 50001 or 100000]
pt.aldi.android,[2011-2015],[Install between 50001 or 100000]
pl.aldi.android,[2011-2015],[Install between 50001 or 100000]
com.namyangi.namyangimall,[2011-2015],[Install between 50001 or 100000]
at.com.media.saturn,[2011-2015],[Install between 50001 or 100000]
be.com.media.markt,[2011-2015],[Install between 50001 or 100000]
com.imvely.byapps,[2011-2015],[Install between 50001 or 100000]
kr.co.infomind.app.jejudfs,[2011-2015],[Install between 50001 or 100000]
com.indivara.mentimunpay,[2011-2015],[Install between 50001 or 100000]
biz.standardservices.dthoffers,[2011-2015],[Install between 50001 or 100000]
com.minsshop.app,[2011-2015],[Install between 50001 or 100000]
se.bortskankes.www,[2011-2015],[Install between 50001 or 100000]
co.kr.bechic.byapps,[2011-2015],[Install between 50001 or 100000]
com.vangraaf.card,[2011-2015],[Install between 50001 or 100000]
com.looket.mocobling,[2011-2015],[Install between 50001 or 100000]
kr.styleman.byapps,[2011-2015],[Install between 50001 or 100000]
com.colisprive.app,[2011-2015],[Install between 50001 or 100000]
com.pasteurmall.app,[2011-2015],[Install between 50001 or 100000]
net.nfor.golmarket,[2011-2015],[Install between 50001 or 100000]
com.pay4vend.bapp,[2011-2015],[Install between 50001 or 100000]
am4.almeidajr,[2011-2015],[Install between 50001 or 100000]
com.enrsoft.gn.mbapp,[2011-2015],[Install between 50001 or 100000]
app.desenvolvimento.ECXSaldo,[2011-2015],[Install between 50001 or 100000]
de.hse24,[2011-2015],[Install between 50001 or 100000]
com.megamart.app.mall,[2011-2015],[Install between 50001 or 100000]
com.shoestation.coupon,[2011-2015],[Install between 50001 or 100000]
com.mechakari,[2011-2015],[Install between 50001 or 100000]
it.digitelematica.ebsn.iperal,[2011-2015],[Install between 50001 or 100000]
jp.co.peachjohn.catalog,[2011-2015],[Install between 50001 or 100000]
com.ef.easyfundraising,[2011-2015],[Install between 50001 or 100000]
com.axesfemme.axesfemmeapp,[2011-2015],[Install between 50001 or 100000]
com.fridaymarket.android,[2011-2015],[Install between 50001 or 100000]
br.com.dentalspeedgraph.mobile,[2011-2015],[Install between 50001 or 100000]
com.lgcare.tomaru.membership,[2011-2015],[Install between 50001 or 100000]
jp.co.shipsltd.ships,[2011-2015],[Install between 50001 or 100000]
li.yapp.app5960C59A,[2011-2015],[Install between 50001 or 100000]
com.stagestores,[2011-2015],[Install between 50001 or 100000]
com.eboox.tannico,[2011-2015],[Install between 50001 or 100000]
kr.co.affix.picksell,[2011-2015],[Install between 50001 or 100000]
com.qiwibonus,[2011-2015],[Install between 50001 or 100000]
kr.co.smartskin.huns,[2011-2015],[Install between 50001 or 100000]
com.lotte.ltcsmobile,[2011-2015],[Install between 50001 or 100000]
com.stuart.client,[2011-2015],[Install between 50001 or 100000]
com.incehesap.web.web2,[2011-2015],[Install between 50001 or 100000]
it.digitelematica.ebsn.tigros,[2011-2015],[Install between 50001 or 100000]
com.bestseller.nameit,[2011-2015],[Install between 50001 or 100000]
app.hybirds.sobomall,[2011-2015],[Install between 50001 or 100000]
ar.com.centraldeofertas.app,[2011-2015],[Install between 50001 or 100000]
com.rk.coverscart,[2011-2015],[Install between 50001 or 100000]
jp.konami.eam.link,[2011-2015],[Install between 50001 or 100000]
compesa.mobile,[2011-2015],[Install between 50001 or 100000]
com.spoonross.mp,[2011-2015],[Install between 50001 or 100000]
com.agriapp.agri1,[2011-2015],[Install between 50001 or 100000]
nic.sandeep.cmwindowstatustracking,[2011-2015],[Install between 50001 or 100000]
com.jakkrokk.ilka,[2011-2015],[Install between 50001 or 100000]
com.aisgorod.mobileprivateoffice,[2011-2015],[Install between 50001 or 100000]
br.gov.go.ipasgo.mobile,[2011-2015],[Install between 50001 or 100000]
com.cdsi.sensortest,[2011-2015],[Install between 50001 or 100000]
by.mts.dating,[2011-2015],[Install between 50001 or 100000]
com.lorean.app,[2011-2015],[Install between 50001 or 100000]
pl.net.abakus.eremiza,[2011-2015],[Install between 50001 or 100000]
com.dacorp.mipolicia,[2011-2015],[Install between 50001 or 100000]
nic.rws,[2011-2015],[Install between 50001 or 100000]
br.gov.rj.rio.iplanrio.portalcarioca.zapcarioca,[2011-2015],[Install between 50001 or 100000]
com.snt.uniqueguard,[2011-2015],[Install between 50001 or 100000]
com.shopopop,[2011-2015],[Install between 50001 or 100000]
air.lovby,[2011-2015],[Install between 50001 or 100000]
com.soixdev.cacciando,[2011-2015],[Install between 50001 or 100000]
org.youfootball,[2011-2015],[Install between 50001 or 100000]
de.telekom.herzrasen,[2011-2015],[Install between 50001 or 100000]
telenet.playsports,[2011-2015],[Install between 50001 or 100000]
com.golfbreaks.teeofftimes.phone,[2011-2015],[Install between 50001 or 100000]
com.miljournal.nfp,[2011-2015],[Install between 50001 or 100000]
com.equidia,[2011-2015],[Install between 50001 or 100000]
jp.co.golfdigest.reserve.hotprice,[2011-2015],[Install between 50001 or 100000]
jp.co.skyperfectv.baseball.android,[2011-2015],[Install between 50001 or 100000]
it.lexicon.fipdbc,[2011-2015],[Install between 50001 or 100000]
com.impleoit.stats.app.android,[2011-2015],[Install between 50001 or 100000]
com.umanis.cordova.feuilledematch,[2011-2015],[Install between 50001 or 100000]
com.phonegap.live,[2011-2015],[Install between 50001 or 100000]
com.dogps.main,[2011-2015],[Install between 50001 or 100000]
nl.chellomedia.sport1,[2011-2015],[Install between 50001 or 100000]
app.hybirds.golfpang,[2011-2015],[Install between 50001 or 100000]
com.mkvelop.tidecalendar,[2011-2015],[Install between 50001 or 100000]
com.laczynaspilka.grywalizacja,[2011-2015],[Install between 50001 or 100000]
de.oddsetsport.mobileapp,[2011-2015],[Install between 50001 or 100000]
jp.softstudio.DriversLicenseReader,[2011-2015],[Install between 50001 or 100000]
com.arris.workassure.ir,[2011-2015],[Install between 50001 or 100000]
my.sorgenia,[2011-2015],[Install between 50001 or 100000]
pt.vodafone.numerosuteis.usefullnumbers,[2011-2015],[Install between 50001 or 100000]
net.west_hino.shortcut_plus,[2011-2015],[Install between 50001 or 100000]
